n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,lower_bound_total,lower_bound_count,lower_bound_mean,lower_bound_min,lower_bound_max,upper_bound_total,upper_bound_count,upper_bound_mean,upper_bound_min,upper_bound_max,number_total,number_count,number_mean,number_min,number_max,match_tries,match_hits,match_pct,bounding_tries,bounding_hits,bounding_pct,edge_threshold_tries,edge_threshold_hits,edge_threshold_pct,small_degree_tries,small_degree_hits,small_degree_pct,neighborhood_subset_tries,neighborhood_subset_hits,neighborhood_subset_pct,common_neighbors_tries,common_neighbors_hits,common_neighbors_pct
8,30,4,1,4,4,4,3.912e-05,1,3.912e-05,3.912e-05,3.912e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5835e-05,1,4.5835e-05,4.5835e-05,4.5835e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.4125e-05,1,4.4125e-05,4.4125e-05,4.4125e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,13,1,13,13,13,7.8885e-05,1,7.8885e-05,7.8885e-05,7.8885e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.23e-05,1,4.23e-05,4.23e-05,4.23e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,5.0736e-05,1,5.0736e-05,5.0736e-05,5.0736e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,0.000100765,1,0.000100765,0.000100765,0.000100765,14,1,14,14,14,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,4,1,4,4,4,3,1,3,3,3,1,0,0,0,0,0,2,0,0,2,2,100,0,0,0,0,0,0
8,30,12,1,12,12,12,7.3931e-05,1,7.3931e-05,7.3931e-05,7.3931e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.1194e-05,1,4.1194e-05,4.1194e-05,4.1194e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5912e-05,1,4.5912e-05,4.5912e-05,4.5912e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.4403e-05,1,4.4403e-05,4.4403e-05,4.4403e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.2645e-05,1,4.2645e-05,4.2645e-05,4.2645e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.1156e-05,1,4.1156e-05,4.1156e-05,4.1156e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,7.8422e-05,1,7.8422e-05,7.8422e-05,7.8422e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.0888e-05,1,4.0888e-05,4.0888e-05,4.0888e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,5.1199e-05,1,5.1199e-05,5.1199e-05,5.1199e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,14,1,14,14,14,5.5343e-05,1,5.5343e-05,5.5343e-05,5.5343e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,7.2515e-05,1,7.2515e-05,7.2515e-05,7.2515e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.8467e-05,1,4.8467e-05,4.8467e-05,4.8467e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,4.9588e-05,1,4.9588e-05,4.9588e-05,4.9588e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.8231e-05,1,4.8231e-05,4.8231e-05,4.8231e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,6.7572e-05,1,6.7572e-05,6.7572e-05,6.7572e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,5.167e-05,1,5.167e-05,5.167e-05,5.167e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.1374e-05,1,4.1374e-05,4.1374e-05,4.1374e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.7906e-05,1,4.7906e-05,4.7906e-05,4.7906e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.5143e-05,1,4.5143e-05,4.5143e-05,4.5143e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.3441e-05,1,4.3441e-05,4.3441e-05,4.3441e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.1866e-05,1,4.1866e-05,4.1866e-05,4.1866e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,13,1,13,13,13,5.4697e-05,1,5.4697e-05,5.4697e-05,5.4697e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.5005e-05,1,5.5005e-05,5.5005e-05,5.5005e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.5393e-05,1,4.5393e-05,4.5393e-05,4.5393e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,14,1,14,14,14,7.705e-05,1,7.705e-05,7.705e-05,7.705e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,6.4907e-05,1,6.4907e-05,6.4907e-05,6.4907e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,14,1,14,14,14,8.4875e-05,1,8.4875e-05,8.4875e-05,8.4875e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.8843e-05,1,4.8843e-05,4.8843e-05,4.8843e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,13,1,13,13,13,5.4977e-05,1,5.4977e-05,5.4977e-05,5.4977e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.6154e-05,1,4.6154e-05,4.6154e-05,4.6154e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,4,1,4,4,4,3.895e-05,1,3.895e-05,3.895e-05,3.895e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,5.014e-05,1,5.014e-05,5.014e-05,5.014e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,13,1,13,13,13,5.5667e-05,1,5.5667e-05,5.5667e-05,5.5667e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.2811e-05,1,5.2811e-05,5.2811e-05,5.2811e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,0.000176862,1,0.000176862,0.000176862,0.000176862,58,1,58,58,58,3,1,3,3,3,2,1,2,2,2,2,1,2,2,2,3,1,3,3,3,2,1,2,2,2,1,0,0,4,1,25,7,0,0,7,3,42.9,3,2,66.7,1,0,0
8,30,8,1,8,8,8,5.005e-05,1,5.005e-05,5.005e-05,5.005e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,7.4972e-05,1,7.4972e-05,7.4972e-05,7.4972e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.7096e-05,1,4.7096e-05,4.7096e-05,4.7096e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5633e-05,1,4.5633e-05,4.5633e-05,4.5633e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.3303e-05,1,5.3303e-05,5.3303e-05,5.3303e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.5992e-05,1,4.5992e-05,4.5992e-05,4.5992e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,6.4694e-05,1,6.4694e-05,6.4694e-05,6.4694e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,6.5797e-05,1,6.5797e-05,6.5797e-05,6.5797e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.3994e-05,1,4.3994e-05,4.3994e-05,4.3994e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,6.812e-05,1,6.812e-05,6.812e-05,6.812e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,4,1,4,4,4,3.9853e-05,1,3.9853e-05,3.9853e-05,3.9853e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.7726e-05,1,4.7726e-05,4.7726e-05,4.7726e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,13,1,13,13,13,0.000132134,1,0.000132134,0.000132134,0.000132134,19,1,19,19,19,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,4,1,4,4,4,3,1,3,3,3,1,0,0,0,0,0,3,0,0,3,3,100,0,0,0,0,0,0
8,30,11,1,11,11,11,0.000104784,1,0.000104784,0.000104784,0.000104784,14,1,14,14,14,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,4,1,4,4,4,3,1,3,3,3,1,0,0,0,0,0,2,0,0,2,2,100,0,0,0,0,0,0
8,30,5,1,5,5,5,4.1361e-05,1,4.1361e-05,4.1361e-05,4.1361e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.589e-05,1,4.589e-05,4.589e-05,4.589e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,6.8542e-05,1,6.8542e-05,6.8542e-05,6.8542e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5388e-05,1,4.5388e-05,4.5388e-05,4.5388e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.8508e-05,1,4.8508e-05,4.8508e-05,4.8508e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,4.886e-05,1,4.886e-05,4.886e-05,4.886e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,4,1,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.1668e-05,1,5.1668e-05,5.1668e-05,5.1668e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,13,1,13,13,13,0.000286829,1,0.000286829,0.000286829,0.000286829,53,1,53,53,53,3,1,3,3,3,2,1,2,2,2,3,1,3,3,3,4,1,4,4,4,3,1,3,3,3,1,0,0,4,1,25,6,0,0,6,2,33.3,3,2,66.7,1,0,0
8,30,12,1,12,12,12,5.4987e-05,1,5.4987e-05,5.4987e-05,5.4987e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.2837e-05,1,4.2837e-05,4.2837e-05,4.2837e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5678e-05,1,4.5678e-05,4.5678e-05,4.5678e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5455e-05,1,4.5455e-05,4.5455e-05,4.5455e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,6.7432e-05,1,6.7432e-05,6.7432e-05,6.7432e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,4.4673e-05,1,4.4673e-05,4.4673e-05,4.4673e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5394e-05,1,4.5394e-05,4.5394e-05,4.5394e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,7.8701e-05,1,7.8701e-05,7.8701e-05,7.8701e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,13,1,13,13,13,5.5808e-05,1,5.5808e-05,5.5808e-05,5.5808e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,4.9553e-05,1,4.9553e-05,4.9553e-05,4.9553e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.5721e-05,1,4.5721e-05,4.5721e-05,4.5721e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,4.7677e-05,1,4.7677e-05,4.7677e-05,4.7677e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.2475e-05,1,4.2475e-05,4.2475e-05,4.2475e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,6.5475e-05,1,6.5475e-05,6.5475e-05,6.5475e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.3456e-05,1,4.3456e-05,4.3456e-05,4.3456e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,6.1708e-05,1,6.1708e-05,6.1708e-05,6.1708e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,4,1,4,4,4,3.8712e-05,1,3.8712e-05,3.8712e-05,3.8712e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.2423e-05,1,4.2423e-05,4.2423e-05,4.2423e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.785e-05,1,4.785e-05,4.785e-05,4.785e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,4,1,4,4,4,3.9216e-05,1,3.9216e-05,3.9216e-05,3.9216e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,5.2851e-05,1,5.2851e-05,5.2851e-05,5.2851e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,10,1,10,10,10,5.247e-05,1,5.247e-05,5.247e-05,5.247e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,9,1,9,9,9,7.1137e-05,1,7.1137e-05,7.1137e-05,7.1137e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,5,1,5,5,5,4.2604e-05,1,4.2604e-05,4.2604e-05,4.2604e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,6,1,6,6,6,4.602e-05,1,4.602e-05,4.602e-05,4.602e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,7,1,7,7,7,6.1156e-05,1,6.1156e-05,6.1156e-05,6.1156e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,6.7962e-05,1,6.7962e-05,6.7962e-05,6.7962e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,4.6991e-05,1,4.6991e-05,4.6991e-05,4.6991e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,8,1,8,8,8,0.000286529,1,0.000286529,0.000286529,0.000286529,75,1,75,75,75,5,1,5,5,5,3,1,3,3,3,2,1,2,2,2,3,1,3,3,3,3,1,3,3,3,1,0,0,5,2,40,9,1,11.1,8,3,37.5,3,1,33.3,2,0,0
8,30,5,1,5,5,5,4.1168e-05,1,4.1168e-05,4.1168e-05,4.1168e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,11,1,11,11,11,5.2993e-05,1,5.2993e-05,5.2993e-05,5.2993e-05,3,1,3,3,3,0,1,0,0,0,0,1,0,0,0,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
